2|nature
25H13813|môle
25H14|île
25H141|péninsule
25H142|isthme
25H15|arbre
25H15|forêt
25H151|feuille
25H151|forêt d'arbres à feuilles caduques
25H152|forêt des conifères
25H152|pin
25H153|buisson
25H154|Lichtung im Wald
25H154|clairière
25H155|lisière
25H156|sentier
25H156|sentier forestier
25H159|feu
25H159|incendie de forêt
25H16|champ
25H16|plaine
25H161|herbe
25H161|prairie
25H161|savane
25H17|herbe
25H17|prairie
25H17|pré
25H171|alpage
25H171|montagne
25H172|arbre
25H172|fleur
25H172|goût
25H172|locus amoenus
25H172|odorat
25H172|oiseau
25H172|ouïe
25H172|ruisseau
25H172|sens (les)
25H172|source
25H172|toucher
25H172|vue
25H18|agriculture
25H18|culture
25H181|no man's land
25H181|terres en friche
25H182|champ
25H182|labourer
25H183|champ
25H183|récolte
25H19|marais
25H19|polder
25H191|fens
25H192|poldérisation
25H192|récupérer
25H1921|moteur
25H1921|pompe
25H1922|technologie
25H193|assécher
25H193|récupérer
25H193|terrain
25H193|écoulement
25H199|inondation
25H1991|briser
25H1991|casser
25H1991|digue
25H1991|éclater
25H1992|sauver
25H2|eaux
25H2|paysage avec étendues d'eau
25H21|cours d'eau
25H211|source
25H212|ruisseau
25H213|rivière
25H2130|Fiumi
25H2130|Ripa
25H2130|dieu de fleuve
25H2130|personnification
25H2130(ADIGE)|Adige (fleuve)
25H2130(ARNO)|Arno (fleuve)
25H2130(CLAMOR)|Clamor (fleuve)
25H2130(DANUBE)|Danube (fleuve)
25H2130(DANUBE)|Danubio
25H2130(GANGES)|Gange
25H2130(GANGES)|Gange (fleuve)
25H2130(GANGES)|Gange Fiume
25H2130(INDUS)|Indo
25H2130(INDUS)|Indus (fleuve)
25H2130(JORDAN)|Jourdain (rivière)
25H2130(MEANDER)|Historia
25H2130(MEANDER)|Méandre (fleuve)
25H2130(NIGER)|Niger (fleuve)
25H2130(NILE)|Nil (fleuve)
25H2130(NILE)|Nilo
25H2130(PO)|Po (fleuve)
25H2130(RHINE)|Rhin (fleuve)
25H2130(TIBER)|Tevere
25H2130(TIBER)|Tibre (fleuve)
25H2130(TIGRIS)|Tigre
25H2130(TIGRIS)|Tigre (fleuve)
25H2131|tourbillon d'eau
25H214|lac
25H2141|digue
25H21411|barrage de retenue
25H2142|mare
25H2142|ven
25H2142|étang
25H2143|étang
25H21431|flaque
25H21431|mare
25H215|bouche
25H215|embouchure d'un cours d'eau
25H215|estuaire
25H216|cascade
25H2161|rapides
25H217|rive
25H2171|digue
25H2172|prairie
25H2172|prairie souvent inondée
25H2172|pré
25H21721|inondation
25H2173|chemin
25H2173|haler
25H219|lit de rivière
25H219|sécheresse
25H22|canal
25H221|écluse
25H222|digue
25H223|barrage
25H223|vanne (cours d'eau)
25H224|fossé
25H225|ingénierie
25H2251|dragueur
25H2251|machine
25H23|marine (peinture)
25H23|mer
25H230|Mare
25H230|Ripa
25H230|personnification
25H231|phénomène
25H2311|vague
25H23111|brisant
25H23111|ressac
25H23112|remous
25H23112|sillage
25H2312|marée
25H23121|marée basse
25H23121|reflux
25H23122|marée haute
25H23122|marée montante
25H23123|grande marée
25H23124|vague
25H2313|phosphorescence
25H2314|courant
25H23141|maelström
25H2315|haute mer
25H2316|fond
25H2316|océan
25H2321|océan
25H23210|personnification
25H2323|baie (golfe)
25H2323|golfe
25H2324|détroit
25H2324|étroit
25H23241|Colonnes d'Hercule (les)
25H23241|Hercule
25H23241|colonne
25HH111|cime
25HH111|neige
25HH112|rocher
25HH1121|cime
25HH1121|sommet
25HH1122|canyon
25HH1122|gouffre
25HH1122|ravin
25HH1123|formation des roches
25HH1124|pierre
25HH113|colline
25HH1131|butte
25HH1131|coteau
25HH1131|tertre
25HH114|colline
25HH114|contrées vallonée
25HH115|fosse
25HH115|trou
25HH116|glissement de terrain
25HH116|tremblement de terre
25HH119|caverne
25HH119|grotte
25HH1191|stalactite
25HH131|rocher
25HH1311|bras de mer
25HH1311|fjord
25HH1312|récif
25HH1313|cap
25HH1314|falaise
25HH1314|rocher à pic
25HH132|dunes littorales
25HH1321|colline
25HH1321|dune
25HH1321|sable
25HH133|plage
25HH1331|banc de sable
25HH1332|laisse de boue
25HH1333|crique
25HH134|marais
25HH135|banc de galets
25HH135|haff
25HH135|lagune
25HH138|structures côtières
25HH1381|brise-lames
25HH1381|protection
25HH13811|digue
25HH13811|mur
25HH13813|môle
25HH141|péninsule
25HH142|isthme
25HH161|herbe
25HH161|prairie
25HH161|savane
25HH171|alpage
25HH171|montagne
25HH172|arbre
25HH172|fleur
25HH172|goût
25HH172|locus amoenus
25HH172|odorat
25HH172|oiseau
25HH172|ouïe
25HH172|ruisseau
25HH172|sens (les)
25HH172|source
25HH172|toucher
25HH172|vue
25HH181|no man's land
25HH181|terres en friche
25HH1921|moteur
25HH1921|pompe
25HH1922|technologie
25HH1991|briser
25HH1991|casser
25HH1991|digue
25HH1991|éclater
25HH1992|sauver
25HH2130(ADIGE)|Adige (fleuve)
25HH2130(ARNO)|Arno (fleuve)
25HH2130(CLAMOR)|Clamor (fleuve)
25HH2130(DANUBE)|Danube (fleuve)
25HH2130(DANUBE)|Danubio
25HH2130(GANGES)|Gange
25HH2130(GANGES)|Gange (fleuve)
25HH2130(GANGES)|Gange Fiume
25HH2130(INDUS)|Indo
25HH2130(INDUS)|Indus (fleuve)
25HH2130(JORDAN)|Jourdain (rivière)
25HH2130(MEANDER)|Historia
25HH2130(MEANDER)|Méandre (fleuve)
25HH2130(NIGER)|Niger (fleuve)
25HH2130(NILE)|Nil (fleuve)
25HH2130(NILE)|Nilo
25HH2130(PO)|Po (fleuve)
25HH2130(RHINE)|Rhin (fleuve)
25HH2130(TIBER)|Tevere
25HH2130(TIBER)|Tibre (fleuve)
25HH2130(TIGRIS)|Tigre
25HH2130(TIGRIS)|Tigre (fleuve)
25HH21431|flaque
25HH21431|mare
25HH21721|inondation
25HH2251|dragueur
25HH2251|machine
25HH23111|brisant
25HH23111|ressac
25HH23112|remous
25HH23112|sillage
25HH23121|marée basse
25HH23121|reflux
25HH23122|marée haute
25HH23122|marée montante
25HH23123|grande marée
25HH23124|vague
25HH2321|océan
25HH2323|baie (golfe)
25HH2323|golfe
25HH2324|détroit
25HH2324|étroit
25I|paysage
25I1|cité idéale
25I1|veduta
25I1|ville
25I11|fonder une ville
25I111|fondateur d'une ville
25I12|panorama
25I12|silhouette
25I13|jardin
25I13|jardins publics
25I13|parc
25I14|route
25I14|route publique
25I141|rue
25I1411|ruelle
25I1412|passage
25I1413|escalier
25I142|allée
25I142|avenue
25I142|boulevard
25I142|esplanade
25I142|promenade
25I143|quai
25I144|place
25I144|rond-point
25I144|square
25I145|canal
25I1451|pont
25I1451|rivière
25I14511|bâtiment
25I14511|magasin
25I14511|édifice
25I146|murailles
25I1461|porte de la ville
25I15|décorer
25I151|fontaine
25I152|monument
25I152|statue
25I153|aiguille
25I153|obélisque
25I154|colonne
25I154|colonne triomphalle
25I154|frise
25I154|frise hélicoïdale
25I155|tour
25I155|tour de l'horloge
25I16|commodités publiques
25I16|toilettes
25I16|WC
25I17|souterrain
25I171|égout
25I18|banlieue
25I18|périphérie
25I19|métropole
25I2|village
25I21|fonder une ville
25I22|panorama
25I22|silhouette
25I24|route
25I24|route publique
25I241|rue
25I2411|ruelle
25I242|allée
25I242|avenue
25I242|boulevard
25I244|place
25I244|square
25I245|canal
25I2451|pont
25I2451|rivière
25I246|murailles
25I2461|porte de la ville
25I25|décorer
25I251|fontaine
25I28|banlieue
25I28|périphérie
25I3|ferme
25I3|maison
25I41|moulin
25I41|moulin à vent
25I42|moulin
25I42|moulin à eau
25I43|usine
25I5|château
25I5|tour
25I6|aqueduc
25I6|pont
25I6|viaduc
25I7|monument
25I71|menhir
25I8|aire de jeu
25I8|cimetière
25I9|ruine
25II1|cité idéale
25II1|veduta
25II1|ville
25II1411|ruelle
25II1412|passage
25II1413|escalier
25II1451|pont
25II1451|rivière
25II14511|bâtiment
25II14511|magasin
25II14511|édifice
25II2|village
25II241|rue
25II242|allée
25II242|avenue
25II242|boulevard
25II244|place
25II244|square
25II245|canal
25II246|murailles
25II2461|porte de la ville
25II3|ferme
25II3|maison
25II5|château
25II5|tour
25II6|aqueduc
25II6|pont
25II6|viaduc
25II7|monument
25II8|aire de jeu
25II8|cimetière
25II9|ruine
25K|paysage
25K|paysage idéal
25K1|paysage en régions subtropicales
25K1|paysage en régions tropicales
25K11|montagne
25K12|ravin
25K121|champ
25K121|vallée
25K13|côte
25K13|mer
25K14|île
25K141|corail
25K142|corail
25K142|récif
25K15|jungle
25K16|désert
25K161|oasis
25K162|lit de rivière
25K162|oued
25K162|sécheresse
25K17|champ
25K17|steppe
25K18|agriculture
25K18|culture
25K181|rizière
25K181|sawah
25K182|plantation
25K19|marais
25K2|glace
25K2|neige
25K2|régions polaires
25K21|montagne
25K211|glacier
25K22|ravin
25K221|champ
25K221|vallée
25K23|côte
25K24|île
25K241|iceberg
25K25|toundra
25K3|exotisme
25K3|exotisme idéal
25KK1|paysage en régions subtropicales
25KK1|paysage en régions tropicales
25KK2|glace
25KK2|neige
25KK2|régions polaires
25KK21|montagne
25KK211|glacier
25KK22|ravin
25KK221|champ
25KK221|vallée
25KK23|côte
25KK24|île
25KK241|iceberg
25KK25|toundra
25KK3|exotisme
25KK3|exotisme idéal
25L|allégorie
25L|symbole
25L|ville
25L(...)0|patron
25L(...)0|patron d'une ville
25L(...)0|patronne
25L(...)0|patronne d'une ville
25L(...)0|personnification
25L(...)1|symbole de la ville
25L(...)11|couronne
25L(...)11|couronne de la ville
25L(ROME)|Rome
25L(ROME)0|patron
25L(ROME)0|patron d'une ville
25L(ROME)0|patronne
25L(ROME)0|patronne d'une ville
25L(ROME)0|personnification
25L(ROME)1|symbole de la ville
25L(ROME)11|couronne
25L(ROME)11|couronne de la ville
25L0|patron
25L0|patron d'une ville
25L0|patronne
25L0|patronne d'une ville
25L0|personnification
25L1|symbole de la ville
25L11|couronne
25L11|couronne de la ville
25M|sept
25M|émerveillement
25M1|pyramide
25M1|Égypte
25M2|Babylone
25M2|Sémiramis (reine)
25M2|jardin
25M2|jardins suspendus
25M3|Diane d'Éphèse
25M3|temple
25M3|Éphèse
25M4|Jupiter
25M4|Phidias
25M4|statue
25M5|Halicarnasse
25M5|mausolée
25M6|Rhodes
25M6|colosse
25M7|Alexandrie
25M7|phare
25N|fiction
25N|pays
25N(ATLANTIS)|Atlantide
25N1|Cocagne
25N1|Pays de Cocagne
26|phénomène
26|phénomène météorologies
26|temps
26A|nuage
26A11|cirrus
26A12|cirro-stratus
26A21|ciel moutonné
26A21|cirro-cumulus
26A22|altocumulus
26A23|altostratus
26A31|strato-cumulus
26A32|nimbus (nuages de pluie)
26A32|nuage de pluie
26A4|air
26A4|courant
26A4|monter
26A41|beau temps
26A41|cumulus
26A42|cumulo-nimbus
26A42|nuages d'orage
26A5|brume
26A51|stratus
26B|pluie
26B0|Pioggia
26B0|Ripa
26B1|brouillard
26B1|brume
26B2|arc-en-ciel
26B20|Iride
26B20|Ripa
26B3|rosée
26B30|Ripa
26B30|Rugiada
26B4|averse
26B9|sécheresse
26C0|Ripa
26C0|Venti
26C0|nature
26C0|phénomène
26C0|phénomène météorologies
26C0|temps
26C0|vent
26C1|nature
26C1|phénomène
26C1|phénomène météorologies
26C1|temps
26C1|vent
26C11|direction
26C11|quatre
26C111|vent du nord
26C112|vent de l'est
26C113|vent du sud
26C114|vent d'ouest
26C12|direction
26C12|huit
26C121|Boreas
26C121|Borée
26C121|Septentrionarius
26C121|vent du nord
26C122|Caecias
26C122|vent du nord-est
26C123|Subsolanus
26C123|vent de l'est
26C124|Euro
26C124|Eurus
26C124|Ripa
26C124|Suet
26C124|Volturnus
26C124|vent de sud-est
26C125|Notus
26C125|vent du sud
26C126|Africus
26C126|Suroît
26C126|vent du sud-ouest
26C127|Zéphyr
26C127|vent d'ouest
26C128|Caurus
26C128|Iapyx
26C128|vent du nord-ouest
26C13|direction
26C13|seize
26C1311|vent du nord
26C1312|vent du nord-nord-est
26C1313|vent du nord-est
26C1314|vent de l'est-nord-est
26C1315|vent de l'est
26C1316|vent de l'est-sud-est
26C1317|Suet
26C1317|vent de sud-est
26C1318|vent sud-sud-est
26C1321|vent du sud
26C1322|vent sud-sud-ouest
26C1323|Suroît
26C1323|vent du sud-ouest
26C1324|vent d'ouest-sud-ouest
26C1325|vent d'ouest
26C1326|vent d'ouest-nord-ouest
26C1327|vent du nord-ouest
26C1328|vent du nord-nord-ouest
26C2|force
26C2|force des vents
26C2|nature
26C2|phénomène
26C2|phénomène météorologies
26C2|temps
26C2|vent
26C21|termes maritimes
26C22|Beaufort
26C22|échelle
26C3|nature
26C3|phénomène
26C3|phénomène météorologies
26C3|temps
26C3|tempête
26C3|vent
26C32|tempête sur mer
26C33|sable
26C33|tempête de sable
26C34|neige
26C34|tempête de neige
26C35|cyclone
26C35|tourbillon
26C352|tempête sur mer
26C4|girouette
26C4|nature
26C4|phénomène
26C4|phénomène météorologies
26C4|temps
26C4|vent
26C41|coq
26C41|coq de clocher
26C42|manche à vent
26C5|baromètre
26C5|nature
26C5|phénomène
26C5|phénomène météorologies
26C5|temps
26C5|vent
26C6|joues
26C6|nature
26C6|phénomène
26C6|phénomène météorologies
26C6|souffler
26C6|temps
26C6|vent
26C6|visage
26C9|absence
26C9|calme
26C9|manque
26C9|nature
26C9|phénomène
26C9|phénomène météorologies
26C9|temps
26C9|vent
26D|geler
26D1|neige
26D11|avalanche
26D111|protection
26D2|grêle
26D3|givre
26D4|glace
26D41|glace flottante
26D42|glaçon
26D5|hiver
26D9|dégel
26E|orage
26E|tempête
26E1|tonnerre
26E2|foudre
26E2|électricité
26E21|paratonnerre
26E22|accident
26E3|électricité
26E31|Elme (St)
26E31|feu
26E31|feu Saint-Elme
26E32|aurore boréale
26E32|aurore polaire
26E32|lumière
26F|bien et mal
26F1|beau temps
26F10|Ripa
26F10|Salubrità o purità dell'aria
26F11|vague de chaleur
26F111|insolation
26F2|mauvais temps
26F21|froid
26F22|Pruina
26F22|hiver
26F3|cyclone
26F3|dommage
26F3|effet
26F3|tourbillon
26G|fata morgana
26G|illusion d'optique
26G|mirage
29|fantaisie
29|surréalité
29A|animal
29A|imitation
29A1|monde
29A1|monde bestourné
29A1|monde renversé
29A1|monde à l'envers
29A1|mundus inversus
29A1|tête en bas
29A2|arbre
29A2|plantes
29B|imitation
29B|plante
29C|animer
29C|fantoche
29C|pantin
29D|bois
29D|expliquer
29D|forme
29D|forme naturelle
29D|nuage
29D|pierre
3|être humain
31|biologie
31A|Corpo humano
31A|Ripa
31A|corps
31A|femme
31A|figure humaine
31A|homme
31A|nu
31A1|canon (proportion)
31A1|proportions
31A11|debout
31A12|bras levé
31A12|bras étendu
31A12|carré
31A12|cercle
31A12|de côté
31A12|jambe
31A12|écarté
31A14|nu académique
31A14|proportions idéales
31A140|Bellezza Femminile
31A140|allégorie
31A141|couvrir
31A141|organes génitaux
31A19|Platon
31A19|animal bipes implume
31A19|homo Platonis
31A19|volaille plumée
31A2|anatomie
31A21|os
31A21|squelette
31A211|crâne
31A2111|joue
31A2112|dent
31A21121|dents antérieures
31A21122|molaire
31A212|thorax
31A2121|côte (os)
31A2122|colonne vertébrale
31A2123|clavicule
31A2124|omoplate
31A213|pelvis
31A214|bras
31A2141|humérus
31A2142|cubitus
31A2142|radius
31A2143|carpe (os)
31A2143|main
31A2143|métacarpe
31A2144|doigt
31A2144|phalanges
31A215|jambe
31A2151|fémur
31A2152|péroné
31A2152|tibia
31A2153|métatarse
31A2153|pied
31A2153|tarse
31A2154|orteil
31A2154|phalanges
31A22|membre
31A221|tête
31A2211|masque
31A2211|moule
31A2211|visage
31A22111(...)|joue
31A22111(LIPS)|lèvre
31A22111(NOSE)|nez
31A2212|oeil
31A22121|imago omnia videntis
31A2213|oreille
31A2214|bouche
31A22141|langue
31A22151|cerveau
31A22152|cavité
31A22152|cavité nasale
31A22152|nez
31A22153|bouche
31A22153|cavité
31A22153|gorge
31A222|buste
31A222|poitrine
31A2221|coeur
31A22210|symbole
31A22210|symbolisme du coeur
31A222101|amour
31A2222|bronches
31A2222|poumon
31A22221|respirer
31A22222|haleter
31A22229|suffoquer
31A2223|sein
31A22231|mamelon
31A22232|lait
31A2224|épaule
31A2225|dos
31A2226|torse
31A223|organe
31A223|ventre
31A22311|nombril
31A22312|hanche
31A2232|glandes
31A22321|foie
31A22322|vessie
31A22322|vésicule biliaire
31A22323|rate
31A22324|rein
31A2233|estomac
31A22331|oesophage
31A2234|entrailles
31A2235|vessie
31A2236|organes génitaux
31A22361|mâle
31A223611|testicules
31A223612|phallus
31A2236121|phallos
31A223613|semence
31A223613|sperme
31A22362|féminin
31A223621|utérus
31A2236211|foetus
31A223622|ovaire
31A223623|menstruation
31A223624|vagin
31A2237|fesses
31A22371|anus
31A224|bras
31A2242|coude
31A2244|poignet
31A2245|main
31A22451|empreinte de la main
31A22451|marque
31A22451|piste
31A22451|trace
31A2246|doigt
31A22461|pouce
31A22462|index
31A22463|médius
31A22464|annulaire
31A22465|auriculaire
31A2247|ongle
31A225|jambe
31A2251|cuisse
31A2252|genou
31A2254|cheville
31A2255|pied
31A22551|talon
31A22552|empreinte du pied
31A22552|marque
31A22552|piste
31A22552|trace
31A2256|orteil
31A2257|ongle
31A2261|circulation sanguine
31A22611|sang
31A22612|artère
31A22613|veine
31A2262|peau
31A22621|cheveux
31A22622|poils du corps
31A22623|poils du pubis
31A2263|muscle
31A2264|tendon
31A2265|nerf
31A23|position
31A231|debout
31A231|jambe
31A2311|Standbein und Spielbein
31A2311|contrapposto
31A2312|figura serpentinata
31A2313|un
31A2319|debout sur la tête
31A232|se pencher
31A2321|en avant
31A2322|en arrière
31A2323|de côté
31A233|agenouiller
31A2331|deux
31A234|s'accroupir
31A2341|se recroqueviller
31A235|asseoir
31A2351|terre
31A2352|siège
31A2353|bras
31A2353|coude
31A2353|genou
31A23531|cuisse
31A23531|main
31A23531|reposer
31A2354|genoux
31A236|coucher
31A2361|dos
31A2362|visage
31A2363|flanc
31A2363|s'étirer
31A2364|bras
31A2364|coude
31A2364|flanc
31A2364|se pencher
31A2365|dos
31A2365|main
31A2365|tête
31A2366|main
31A2366|tête
31A2366|visage
31A237|suspendre
31A2371|bras
31A23711|un
31A2372|jambe
31A23721|un
31A23731|cheveux
31A23732|dent
31A2391|baisser
31A2391|courber
31A2391|se baisser
31A24|position
31A24|tête
31A242|de côté
31A2421|gauche (contraire de droite)
31A2422|droit (contraire de gauche)
31A243|courber
31A243|en arrière
31A244|courber
31A244|en avant
31A244|incliner
31A245|de côté
31A245|gauche (contraire de droite)
31A246|de côté
31A246|droit (contraire de gauche)
31A247|regarder
31A247|épaule
31A25|bras
31A25|geste
31A25|main
31A25|position
31A2511|bras levé
31A2511|vers le haut
31A25111|doigts fermés
31A25112|écarter
31A25113|poing
31A2512|bras étendu
31A2512|en avant
31A2513|bras étendu
31A2513|de côté
31A2514|en arrière
31A2515|en bas
31A25161|poitrine
31A251611|tenir
31A25162|coeur
31A25163|frapper
31A25163|poitrine
31A25164|découvrir
31A25164|poitrine
31A25165|plier
31A25165|ventre
31A2517|courber
31A25171|dos
31A25172|tête
31A2518|hanche
31A25191|poche
31A25192|manche
31A25193|estomac
31A25193|poitrine
31A25193|robe
31A2521|bras croisés
31A25211|dos
31A25212|poitrine
31A2522|mains jointes
31A25221|doigt
31A25221|prier
31A25222|frotter
31A25222|tordre
31A25231|doigt
31A2524|compter
31A2524|doigt
31A253|tête
31A253|visage
31A2531|courber
31A25311|caput manui innixum
31A25312|coude
31A25312|genou
31A25312|se pencher
31A25313|couvrir
31A25313|draperie
31A25313|voile
31A2532|barbe
31A2533|front
31A25331|doigt
31A25331|index
31A25331|indiquer
31A25332|auriculaire
31A25332|cornuto
31A25332|doigt
31A25332|index
31A2534|oeil
31A25341|regarder
31A25342|doigt
31A25342|épier
31A25343|frotter
31A25344|essuyer
31A25344|larme
31A2535|nez
31A25351|tenir
31A2536|bouche
31A25361|doigt
31A25361|siffler
31A25362|tirer
31A2537|oreille
31A25371|main derrière l'oreille
31A25372|se gratter
31A254|saisir
31A254|toucher
31A25411|bras dessus, bras dessous
31A25411|marcher
31A2542|imposition des mains
31A2543|mains serrés
31A2543|poignet
31A25431|force
31A25431|syndicat
31A25431|trois
31A25431|unité
31A25432|mener
31A25433|immixtio manuum
31A25434|frapper
31A25434|paume
31A2544|tête
31A25441|cheveux
31A25442|cou
31A25443|gorge
31A2545|épaule
31A2546|jambe
31A25461|pied
31A255|doigt
31A25511|doigts fermés
31A25512|écarter
31A25513|poing
31A2552|paume
31A25521|vers le haut
31A25522|en bas
31A2553|pouce
31A25531|vers le haut
31A25532|en bas
31A2554|pouce
31A25541|index
31A25541|se frotter
31A25542|index
31A25542|médius
31A25543|faire claquer
31A2555|index
31A25551|vers le haut
31A25552|en avant
31A25552|indiquer
31A25553|faire signe
31A2556|index
31A2556|médius
31A25561|doigts fermés
31A25561|vers le haut
31A25562|V de la victoire
31A25562|signe
31A25562|vers le haut
31A25562|écarter
31A256|langage
31A256|langage gestuel
31A26|jambe
31A2611|jambe tenue droite
31A26111|debout
31A26111|se pencher
31A26112|debout
31A26112|orteil
31A26112|pointe des pieds
31A26112|se pencher
31A26113|asseoir
31A26113|coucher
31A26114|asseoir
31A26114|coucher
31A26114|debout
31A26114|se pencher
31A26114|écarté
31A26115|coucher
31A26115|jambes levées
31A26115|s'étirer
31A2612|courber
31A26121|debout
31A26122|asseoir
31A26123|s'accroupir
31A26124|agenouiller
31A26126|debout
31A26126|écarter les jambes
31A26127|asseoir
31A26127|écarter les jambes
31A26128|asseoir
31A26128|coucher
31A26128|jambes levées
31A26129|asseoir
31A26129|jambes croisées
31A26129|tailleur
31A261291|Bouddha
31A261291|attitude de Bouddha
31A261291|lotus
31A26211|marcher
31A26212|allonger
31A26212|courber
31A26212|genou
31A26213|agenouiller
31A26213|courber
31A2622|courber
31A2622|en arrière
31A2622|en avant
31A2623|debout
31A2623|en avant
31A2623|un
31A26231|jambe tenue droite
31A262311|Hahnentritt
31A262311|pas
31A262311|pas de l'oie
31A26232|courber
31A262322|main
31A262322|tenir
31A2624|de côté
31A2624|debout
31A2624|un
31A26241|jambe tenue droite
31A26242|courber
31A2625|debout
31A2625|en arrière
31A2625|un
31A26251|jambe tenue droite
31A26252|courber
31A262522|main
31A262522|tenir
31A2626|asseoir
31A2626|coucher
31A2626|jambe tenue droite
31A2626|s'étirer
31A2627|asseoir
31A2627|coucher
31A2627|debout
31A2627|jambes croisées
31A2627|se pencher
31A2628|asseoir
31A2628|genou
31A2628|pied
31A27|mouvement
31A271|en avant
31A2711|marcher
31A27111|arpenter
31A27111|marcher à grands pas
31A27112|courir
31A27113|flâner
31A27113|se promener
31A2712|ramper
31A27121|genou
31A27121|marcher
31A2713|chanceler
31A2713|tituber
31A2713|vaciller
31A2714|sautiller
31A2715|rouler
31A2716|culbute
31A2716|saut périlleux
31A2717|debout sur la tête
31A2717|main
31A2717|marcher
31A2719|en arrière
31A272|en bas
31A272|vers le haut
31A2721|sauter
31A2722|tirer
31A2723|escalier
31A2723|monter
31A2724|sauter
31A2725|descendre
31A2725|escalier
31A2726|fouler aux pieds
31A2726|taper du pied
31A2731|tomber
31A2732|glisser
31A27321|tomber
31A27321|trébucher
31A2733|porter
31A27331|soutenir
31A2734|traîner
31A2735|être jeté
31A2741|jetter
31A27411|relâcher
31A2742|étendre
31A2743|frapper
31A2744|coup de pied
31A2745|saisir
31A2746|briser
31A2746|casser
31A2747|hisser
31A2747|tirer
31A2748|pousser
31A27481|cercle
31A27481|pivoter
31A27481|roue
31A27481|tourner
31A2751|s'enrouler
31A2752|s'étirer
31A2753|enrouler
31A2753|pivoter
31A2753|tourner
31A2754|bras
31A2755|jambe
31A2756|courber
31A2756|roulé-boulé
31A2757|culbute
31A2757|roue
31A2757|saut périlleux
31A276|air (dans l')
31A2761|monter
31A2762|voler (dans l'air)
31A27631|asseoir
31A27631|debout
31A27631|nuage
31A2764|tomber
31A2765|culbute
31A2765|salto mortale
31A2765|saut périlleux
31A277|eaux
31A2771|patauger
31A2772|baigner
31A2773|nager
31A2774|flotter
31A2775|plonger
31A2776|noyer
31A2776|s'enfoncer
31A2777|suspendre
31A2778|émerger
31A2779|marcher sur l'eau
31A28|ombre
31A281|diable
31A281|vendre
31A2811|absence
31A2811|manque
31A282|suivre
31A283|combattre
31A3|cinq
31A3|sens (les)
31A30|Sensi
31A30|Sensi, come si possono ...
31A30|Senso
31A30|Sentimenti del corpo
31A31|regarder
31A31|vue
31A310|Viso
31A311|lunettes
31A311|verre
31A3111|lorgnette
31A3111|monocle
31A3112|lunettes solaires
31A312|loupe
31A312|verre
31A313|figura cuncta videntis
31A314|épier
31A3191|bandeau sur les yeux
31A3191|yeux bandés
31A32|entendre
31A32|ouïe
31A32|écouter
31A320|Udito
31A321|appareil acoustique
31A329|entendre par hasard
31A33|odorat
31A330|Odorato
31A34|goût
31A340|Gusto
31A341|bien et mal
31A341|contraste
31A3411|goût agréable
31A3412|aversion
31A3412|goût désagréable
31A342|doux
31A342|sucré
31A3420|allégorie
31A3420|symbole
31A343|sel
31A344|acide
31A344|aigre
31A345|amère
31A3450|allégorie
31A3450|symbole
31A35|toucher
31A350|Tatto
31A351|toucher agréable
31A352|toucher désagréable
31A41|difformité
31A41|infirme
31A41|maladie
31A411|oeil
31A4111|cécité
31A41111|Matthieu 15
31A41111|mener
31A41112|boiteux
31A41112|estropié
31A41112|mener
31A41113|cochon
31A41113|frapper
31A4112|loucher
31A4112|strabisme
31A4113|cataracte
31A4114|myopie
31A4115|presbytie
31A412|surdité
31A4121|sourd-muet
31A413|tête
31A413|visage
31A4131|bec-de-lièvre
31A4131|lèvre
31A414|paralysie
31A415|estropié
31A4151|pied-bot
31A4152|bois
31A4152|jambe
31A4152|membre artificiel
31A4153|béquille
31A4154|fauteuil roulant
31A4154|voiture de malade
31A4155|attelle-étrier
31A416|courber
31A416|courbé
31A417|bossu
31A418|albinos
31A419|mutilation
31A4191|absence
31A4191|bras
31A42|légende
31A42|proportions
31A42|taille
31A421|colosse
31A421|grand
31A421|géant
31A422|nain
31A422|petit
31A4221|pygmées
31A4222|farfadets
31A4222|lutin
31A4223|grylloi
31A423|fiction
31A423|force
31A423(...)|batman
31A423(...)|superman
31A423(...)|surhomme
31A43|naissance multiple
31A44|anormalité
31A44|forme
31A44|membre
31A44|monstre
31A44|organe
31A441|absence
31A441|manque
31A4411|Acephalia
31A4411|Blemyae
31A4411|tête
31A4412|Sciapodes
31A4412|Scopodes
31A4412|jambe
31A4413|oeil
31A4414|Acheiroi
31A4414|main
31A442|multitude
31A4421|trois
31A4421|visage
31A4421|vultus trifrons
31A44211|caput triciput
31A44211|signum triceps
31A44211|tête
31A4422|buste
31A4422|deux
31A4422|poitrine
31A4431|oculi in humeris habentes
31A4431|oeil
31A4431|épaule
31A444|difformité
31A4441|cheveux
31A44411|femme sauvage
31A44411|homme sauvage
31A44412|barbe
31A45|Mostri
31A45|animal
31A45|forme
31A45|monstre
31A4511|tête (animal)
31A45111|trois
31A4512|tête
31A4512(...)|Lamie
31A452|mammifère
31A4521|animal domestique
31A45211|cynocéphale
31A4522|singe
31A4523|prédateur
31A45231|Sfinge
31A45231|lion
31A45231|sphinx
31A45232|leucrota
31A45232|manticora
31A4524|ongulé
31A4525|trompe (animal)
31A4526|rongeur
31A4527|monstre marin
31A4528|mammifère volant
31A453|Reine Pédauque
31A453|Saba (reine de)
31A4531|Sirène
31A454|reptile
31A4541|lézard
31A4542|serpent
31A455|amphibien
31A455|batracien
31A456|poisson
31A4561|sirène (poisson)
